distance_km,velocity_kms,diameter_m,trajectory_angle_deg,risk_score,risk_level,impact_probability
2624860.816920168,31.743255007454355,66.71475097601919,30.206609322670403,0.6128475035384046,Medium,0.5957850875719665
6642096.729322121,26.67729570777046,858.7876818638191,57.20480968906528,0.5425479157625422,Medium,0.5556297156909167
3151525.207089639,13.124686948005465,317.1291498795531,14.678820553645815,0.5194674757740975,Medium,0.42986500647692705
5224676.810719217,5.033006488462162,199.7348478536239,68.9898033305758,0.2919998039983701,Low,0.2655192344857467
5489767.2794656325,31.50027031076037,518.4815132491722,52.38278278007713,0.5621186019957513,Medium,0.6143435342028419
1889301.832478994,39.48225640688828,910.6760632860351,82.34501659627598,0.811201790210761,High,0.7759860327735665
9697367.046257358,33.346959210713166,48.32884495415847,32.835658839077105,0.3352976241356836,Low,0.26108130234139565
7762571.59244309,21.107231635481536,766.9750675907333,88.4443492860413,0.4028631669942948,Medium,0.4594047581524079
9398014.468563681,36.63185414896873,574.6108617990154,51.82448820426209,0.4560815003415336,Medium,0.47830658501805523
8953532.136755105,19.34466855914225,428.32187096905784,87.60617605687804,0.2751852567161579,Low,0.27174244214092685
5999104.789170297,23.372692948521365,745.3600418845348,2.4354588642403794,0.5816557402797742,Medium,0.5767361489243731
9222648.638480013,21.699541858848914,965.9953023194241,65.51786901711492,0.41416812923744084,Medium,0.46558225279268795
930500.395416599,20.666835543293374,233.06018010687757,73.49593718634627,0.5827354649005925,Medium,0.5974618811510539
2000029.4810704947,32.1316769252867,147.929128246759,4.785595800883882,0.6852511825088299,High,0.717531789822257
500011.5246598538,23.43691175443222,913.3173364965836,52.10726976146211,0.7805668200259753,High,0.745938500285621
3287036.79109448,16.085099270882562,670.6083120700172,72.17480642305036,0.5430684121468322,Medium,0.447200661706495
3917339.032410346,14.035535868046741,440.79609145415617,50.49348527007655,0.48059988504671786,Medium,0.5116955700571406
2749922.866150264,6.321156093860169,575.3932724129617,5.743223136491997,0.5460926011804133,Medium,0.6011389972637223
8295938.216061697,25.41183066590661,746.8858356503628,62.41025168084803,0.4387176563857929,Medium,0.4274895580021687
3599695.6006012135,13.048649539036198,774.1667392121886,5.453722320597777,0.6026319387152563,Medium,0.647019767904932
2845298.3713894384,10.18468727057341,920.2947099148697,73.57220055147947,0.5648764530862129,Medium,0.548115813427367
5449826.027424572,27.88404873396872,429.70857495114456,3.8730764976024954,0.5727365915890661,Medium,0.5682016335231425
1452196.0384988883,28.84232402375421,296.94385546929806,12.365764290933372,0.7038823808651657,High,0.7915038202845294
8031859.958502695,31.32542122901831,641.4659454558927,24.759683147094165,0.5143865110297419,Medium,0.4998105083444203
791778.9046137197,22.6251913718507,418.6492597831327,57.002831303472,0.6584216652489082,High,0.6408931956212385
9869525.019175148,36.29191118213603,596.625461679233,87.87231896681753,0.3990162472244966,Medium,0.30551727106413085
7733835.454501742,37.77199636893798,422.8858694636704,10.604056735794098,0.5466714858434473,Medium,0.5811751438424969
2027221.0312650155,33.25798289273713,157.23080774478362,12.843690229252658,0.6855181462594905,High,0.6500260779867751
104945.06537984387,27.245771870286553,472.0796179006636,33.198335703088226,0.7576959361564208,High,0.7650571867070555
8163841.2131256,15.630233375691603,692.4632328313277,75.25972239797882,0.34547343296822447,Low,0.32972147859658857
7083230.57128379,39.403072256707745,800.2873886293116,42.05078574757327,0.6254837991421097,Medium,0.6031941633675126
7303621.322007824,14.594765851717842,495.8596454125641,28.94495402302395,0.38426164169198584,Medium,0.3783751671989037
7724139.94952516,12.092992269665087,169.41170075934892,50.50834489879752,0.25941628832694447,Low,0.25737367134897404
786744.2847541991,20.4753939825304,417.61427110118444,23.447087770117502,0.6795757069431556,High,0.7383796599249168
3616733.9990155124,6.989419974933596,787.3624591974898,36.10439165227688,0.5250861049754755,Medium,0.6010966978101044
1202897.1422750407,39.24730626351268,415.79497426398746,29.934463430883767,0.796151428133579,High,0.8286871832556584
8637879.087462155,25.59517447457487,698.0481396362012,72.37269201731813,0.4055734673908906,Medium,0.46915126306443344
6251816.361934201,24.493323208246135,509.67761326969935,83.18301537942007,0.4430890790921304,Medium,0.4857964526294662
3342435.3472838593,27.952869796490198,245.0170094838497,68.36149729412206,0.5489763434930848,Medium,0.5737070485898758
682405.5853459352,22.395827672202234,797.169755482959,39.517521842698514,0.7562171669062583,High,0.8289743136709306
3144274.101070839,6.122223098308956,88.7923868003336,45.390147974699744,0.3874401182317897,Medium,0.3220163866855235
3285574.054166133,26.430895109413886,527.2658313413748,11.25663245364921,0.6597410499138361,High,0.6255179398513743
7309581.474463738,30.066085693475074,212.84657907218792,67.2178240021084,0.4009320984495251,Medium,0.3598870221067204
6393696.83998437,19.586217121841862,71.73030039866877,53.68281114555397,0.345786459943509,Low,0.33071706411153606
8877766.78863445,31.505345022491753,505.4192673978326,81.21959965236928,0.3919449899365477,Medium,0.42624000784076244
4748538.505361396,12.945045476844722,502.064345155249,18.055002921763787,0.48746096406133627,Medium,0.43170579145199883
1239962.747086102,12.74468068731644,708.3663971673423,68.3753509739351,0.6116935734391689,Medium,0.6368335332797241
7146785.6328688,10.649594569065089,746.0269395866453,61.620449554727074,0.37467838392257535,Medium,0.3453253380023635
7619811.23373813,18.019816592620664,729.1525312494323,23.926098042877697,0.449539743086656,Medium,0.43218654042730886
5634708.115816488,34.64542123861793,412.5109392521713,60.064077558674256,0.5501785478880539,Medium,0.5601993310597467
7721123.440547882,33.976922175217254,633.5313382904297,83.19360425189846,0.48019337277352336,Medium,0.5642557797265983
4963266.1838256875,18.398847278722634,579.0605164307404,82.6592388900407,0.46339391486618803,Medium,0.42777656225348165
5251191.652350841,25.61915575930828,424.453947336335,64.76639170645272,0.49498611628597117,Medium,0.4909814466112994
4304033.1326675685,30.228571076622046,599.2266307150633,4.326580128065409,0.6695693190821171,High,0.6156580578022643
302920.3111037471,13.442237111980804,947.5116373227312,78.50379035881454,0.6909977597912097,High,0.6549003739739736
1123519.6985833794,10.884938006316148,196.92927496297045,59.200074630408594,0.5103008644440934,Medium,0.45593379269786966
362720.3975830058,39.023359762430886,906.2432353065986,27.9390827864461,0.9284046393940615,High,0.9406438937923901
6382283.592074615,26.614505962336647,58.188236413282375,16.852532553512937,0.4371726039881762,Medium,0.45843804246261516
3177842.0117094503,39.349550264178234,311.84726683715235,10.45834766975854,0.718746854483236,High,0.7530993218194274
5110278.377088793,16.821459549628017,291.7045223684706,4.5213209331984885,0.475023635526698,Medium,0.43734114998138096
9080286.415564626,29.606109499094604,628.2332823415012,67.86929231556807,0.40899562332848766,Medium,0.43439277725573894
2530457.6800313056,12.791127278943321,135.56882701840388,21.22586990489478,0.49822515347049334,Medium,0.5038801573828943
4133310.084204516,14.142005994586953,882.935873780555,2.182764243892956,0.6148724428492864,Medium,0.61198481798672
7567733.828503334,22.916574244436838,829.408651422716,35.75435866577904,0.49526221089937805,Medium,0.43319106952399256
2326541.7466416433,16.186634392782494,653.8054905868514,43.434637253310505,0.6108331990277688,Medium,0.6184958739936746
815950.1027964903,10.866754734420457,461.12176263323676,15.23072078101142,0.6241692634965631,Medium,0.6334170944921214
2933026.956491992,14.20082456962641,933.291261931368,3.9643502546294798,0.6714309571820416,High,0.6765173794091532
1654151.808177344,6.251193806305262,831.5928219469531,17.0212934788262,0.6281247777252169,Medium,0.6481273155890774
9300491.640808603,29.65482675171203,501.81857234083867,61.11924856529169,0.382764957985556,Medium,0.4174947409390275
8090797.776665948,22.224082998005155,703.3639876820397,7.401930952608576,0.4754310285497063,Medium,0.42052986310182033
6352367.3772787135,8.298507324158397,569.0953024187861,49.95333275012945,0.3664033777559877,Medium,0.3555685734345701
8721032.872367792,11.009289759497193,590.0025271963232,13.177078911735,0.33700670161591445,Low,0.3627950816941266
8046537.165146189,8.58870883394254,334.3211890902839,17.612025622237745,0.2897695348916975,Low,0.27634979384794733
1906372.0859160565,26.440748289655676,464.7741816017723,35.377009494002884,0.6756985538198752,High,0.7236697316729674
8930962.03497528,8.297362726437283,82.73082363579549,9.07428024483582,0.21136071227134878,Low,0.21586963710597704
5416455.307060725,31.399881656232562,360.5619482062695,15.588315250399157,0.5735946569531933,Medium,0.4758485248970158
8084029.543882422,5.717882176213691,697.3493727853412,31.405717030621872,0.32402326939931775,Low,0.36599471535920247
8966108.434238758,13.728152579856223,953.4499503536554,29.670210494853016,0.4019646825900588,Medium,0.39610952124729226
3214134.5759700458,36.173333656216755,963.2487921992052,67.43443371081587,0.7604579327378471,High,0.6719723910815828
1145016.6490503838,30.14859613427861,557.9442547792672,6.730407461378193,0.7844374254726681,High,0.7718229324583282
2317954.86729232,7.55389165239907,608.5891405505341,77.44056620997091,0.4995984145281653,Medium,0.4361801955974346
4299722.49683125,33.73941365698129,189.79257957346266,73.46089536655094,0.537364059437947,Medium,0.5750206237176546
8189246.920928806,22.25622925390717,696.8315675530631,68.93924757227445,0.4020516600055525,Medium,0.4002596109982442
8614269.303400617,34.63740595090903,75.30549871101431,27.843512621681924,0.39925538633556584,Medium,0.35306811809547756
119173.6987853475,26.02589210576377,288.2622573704473,74.05936069867087,0.6658086972506441,High,0.7063511000987871
5131935.660646779,28.864156121150057,670.021530549015,16.45218722603527,0.6268976056108284,Medium,0.6498238889106408
4203239.481330351,39.772554613849785,313.75858088577183,11.196828526952542,0.6804539379819196,High,0.6686657011306516
2259972.714183766,13.131744107340635,54.59763974388205,4.046070014053862,0.5144952198985557,Medium,0.4522153479217377
1242660.404970144,26.838095116648592,832.711057304209,84.53793267050183,0.7242061565429603,High,0.6820824668661306
3409270.955466098,21.111248652008943,313.77835709889024,27.72098079347463,0.5538963880922462,Medium,0.5110234926069442
9431951.553929565,6.380818352294201,67.78969873438503,82.58560921601153,0.09227269832030839,Low,0.12959755848352783
3265869.1736065145,5.506472452600276,79.41422368035086,24.535220536739672,0.3992528391569708,Medium,0.31520797487475943
5211966.686346493,9.173000223625053,255.50000479480985,81.68093634027146,0.3206132188193382,Low,0.31825147799118403
7045038.641007019,27.718210918849184,182.1258674854186,81.35361475614795,0.37205538411982336,Medium,0.35954116458121904
3668114.543673975,24.850708076968726,775.42861719125,83.13084405096416,0.6023601610654742,Medium,0.6541371119542451
9719231.723073559,24.37003464073046,325.07562643369926,44.65380953557744,0.30931495994772973,Low,0.32095178783149575
9626350.584674006,6.114986688489103,805.6723061146333,77.93516581190028,0.23525890611158673,Low,0.2620194203687702
2555233.843462373,21.425604872600246,177.97676783403705,85.56893065505882,0.49898680447788746,Medium,0.4727188042913865
4997622.633629235,37.3617986244885,495.41478364636333,29.215524770746153,0.6469018708720673,Medium,0.5853519614968042
3043739.1826768583,18.915715425872634,689.5969478853632,37.69869651142996,0.6161389589279417,Medium,0.5998651601341171
2884162.9190558027,26.87228644259597,653.7308995965255,64.73161686021696,0.6449915164682783,Medium,0.6838496357646
417025.12617760134,32.29365364681003,603.1237628806174,27.03238395509708,0.8161332987962883,High,0.8548778303538767
6115165.123099973,32.437384769966066,925.1974939215139,67.8428378021393,0.608297852286866,Medium,0.5867684737310811
5051656.281127172,23.1748028838345,232.38252196821065,6.650293069218054,0.5107912939674149,Medium,0.46775410373498694
562213.5749373941,35.02831808908177,496.25060843979486,47.1148545859688,0.7871448680944291,High,0.7343109118490697
2822532.319154284,18.698233267731144,884.5725873220467,11.00821356753707,0.692013558831701,High,0.6851822286953729
9087245.565368203,36.104262517467944,82.50429676718126,26.39911287930088,0.39437795773341355,Medium,0.4012055163193802
2433640.812136376,13.407950823844086,60.60882691180987,23.276285323782478,0.48945368063417677,Medium,0.5631132562829647
1491703.9773076698,14.807574244669986,237.13577612049994,75.50388662063995,0.5149178079831397,Medium,0.5210843458640834
4920054.964761752,6.859221846965038,634.8561134403284,17.41655298655777,0.4622220576474213,Medium,0.4929103573377782
9857222.018400477,32.8453642789799,263.58022831755784,72.7603128143207,0.32383321116908426,Low,0.2848098117738733
2458449.951539429,19.596933268144696,194.28868438975496,71.45643113171298,0.5080865685668575,Medium,0.5101716188133137
6737748.696688492,13.019081486898965,461.5083037815006,44.89947500015069,0.3704863060315735,Medium,0.3774902288084168
7628115.17252074,13.11265971658029,615.5300784255644,21.045893003651667,0.3928748926938966,Medium,0.3858483663016777
2414493.5627243766,36.54899794302316,252.3149184816567,20.420670596060045,0.7053069576157738,High,0.7042160177722775
7295752.668688003,34.18708101613629,304.18773079012334,41.8432182404263,0.47885894100497384,Medium,0.48516986438597914
3709442.1705565695,24.373580987501416,615.4915082874563,0.7928106654164679,0.6566240329305324,High,0.6806758735852482
6341443.014406116,26.563878014550237,946.0097298795055,47.82156791502295,0.5815987077069821,Medium,0.6400546098776702
6353620.622070902,21.601394969260184,676.3680188008979,85.75015731903498,0.4478138621148862,Medium,0.3345364725329007
5380958.106543846,18.70832900075831,783.9896228666372,13.923619367633686,0.5663655793117367,Medium,0.6220524550186711
948383.2120413627,37.0416908426416,369.97604428169143,51.60110593280431,0.7565529060095011,High,0.6710125001936023
8361259.8311129175,9.396444623210574,275.89308758754373,86.56008197800111,0.19493978448694607,Low,0.21037792553878368
3241761.6464687716,19.645637640067978,456.99640448660944,77.44699255424402,0.5230011453296075,Medium,0.6407825937840312
1905859.1784785497,17.059666779575636,808.0971645681153,76.53421047432062,0.6282974756658134,Medium,0.6261704612445244
455712.65846990095,22.435275208790195,459.01814358160306,73.96649373565701,0.659669685996138,High,0.6686706429668701
5929384.784723006,21.017115609081127,847.4917817459117,27.812124545056705,0.5590093974433247,Medium,0.5434964117473012
6791765.40033071,23.16113360778785,988.8281207916514,80.1555148140131,0.5106964032989137,Medium,0.5440595206621606
215048.8978321687,9.897164202944793,76.66653240168465,84.7206316109854,0.4868300236035579,Medium,0.504940451235545
5145325.930077846,22.959952552964698,50.183105303285174,44.62131809691355,0.42679846986603565,Medium,0.3929961076270821
2303632.9632194825,13.48465848605238,153.84175439879502,31.91139425335129,0.5042846585683222,Medium,0.4985670058090811
6469469.264574026,11.451597214586695,387.44782735567446,37.28061140452705,0.36311544250395766,Medium,0.30719361731509703
1784945.9685996647,7.269197657516693,135.38699809970524,30.078579764813902,0.47676409120521746,Medium,0.4708170201436017
6924830.494119536,31.692839556464932,871.3111552306622,19.117659782208605,0.6136784375584596,Medium,0.5927098282126227
3898016.6956903473,19.9604672299796,28.030519771928482,55.660362322760044,0.4375106805871072,Medium,0.444337728166643
9370463.387930509,26.932528915911544,319.2137527541434,50.63371976207906,0.33467274975775796,Low,0.299177054900661
1418333.3942526327,30.465767015666017,188.77115634673433,41.6326563935348,0.6632584499755934,High,0.6525368654712834
3443610.192950072,28.776083285974373,931.8816335067446,8.62608480163486,0.7548618615421048,High,0.755300500301512
1179061.5363438611,21.46752516813888,671.1335998655778,71.72036682353998,0.6683919659571731,High,0.6723128508550059
9250701.5018717,18.576448513310545,912.4701051691176,15.744020647571027,0.4342191401921768,Medium,0.4479333259774689
8779526.566140762,18.158596837423232,972.4670667588414,10.310583905644332,0.4679750664405242,Medium,0.4592666831764749
2616519.1957657984,27.401707892551972,499.61275245898236,56.07642559346527,0.6384614081911524,Medium,0.5991267252445676
6616841.258040082,22.31780242296557,238.1475125077861,35.877992511395085,0.41041626644241685,Medium,0.41451993007489574
8181360.892002097,34.719628679597875,197.76014226560633,5.382762781709652,0.4666430303076544,Medium,0.45770013902786627
5574248.07541465,35.614569451434924,226.80426737741132,32.00115194649524,0.5539027530577196,Medium,0.6051350351630801
5320023.254642265,10.969613230228147,710.0503410838929,69.46023170564665,0.4342628114989098,Medium,0.49179988654442774
2456430.2944594943,9.768177804100397,45.24349948238573,55.37242846953878,0.4225060022682878,Medium,0.3539019804964367
976372.5396686972,27.064032411259983,56.10426766755129,32.650742068829715,0.6388710764271621,Medium,0.6697288038480497
8977296.7916356,15.54290118217978,610.1022276712342,17.26243124711293,0.3602386426937602,Medium,0.40112585074825563
9009159.668775138,5.64997515677846,643.8468610037195,56.86160587242959,0.24751245232100788,Low,0.1802208875278009
6349359.499869016,36.10249342770343,666.9366097008477,79.87997708517197,0.5613857023368156,Medium,0.5903593432824513
3423346.420934572,12.94152685353329,375.0211020656483,58.16454462143224,0.47047984110059965,Medium,0.5152775869889147
3524635.267395976,37.52482280900332,806.9151642705824,73.16134691852018,0.7205382071082403,High,0.6730558752143109
7273259.004758881,30.110205780738877,535.9564647879845,46.93750546989339,0.4898783600096987,Medium,0.4780612788536468
8976247.086528143,31.69287214690195,109.93830185937234,64.6173996066926,0.32875411896073614,Low,0.3380701157517472
8876509.921437917,12.051152352760614,798.1138105320085,80.66040964005171,0.3052452350240577,Low,0.3337681380290216
7809761.681283358,13.196804896588452,953.302447339106,69.58610804327895,0.3998656792148603,Medium,0.35044370869248015
6438214.879235163,23.244371383842303,64.73613143734688,81.88685580583311,0.3387064007097638,Low,0.39655673560054444
887192.6517007359,11.023494842745176,394.394582007077,38.80256419044539,0.582956700658496,Medium,0.4814892941552159
1658205.705241407,15.690109243906129,490.0784646105739,81.3798229614351,0.5589400197386329,Medium,0.6251272971849079
8990614.175844438,16.251186728173156,150.73840627792535,55.941051103353686,0.23016022718967577,Low,0.25767360057917166
6083969.143612919,10.587047663846743,868.3704030439627,78.30438894735244,0.42266724998977984,Medium,0.3915786744326396
141510.663585465,12.181399168830627,287.7288966655938,3.5438877394051858,0.6393182831589914,Medium,0.6825385752943455
1059641.8515170193,32.59931447028898,784.0934972384694,59.20671437221825,0.7931622712169902,High,0.7407723190368838
6651842.602625155,10.851854909154394,672.6395096181744,76.31775709901088,0.3649894465170198,Medium,0.37073624923671356
100362.75926987594,5.996008714537287,600.0555933546883,15.678183027887977,0.6435601260162358,Medium,0.6554853697066656
1650040.1116041115,27.027422992012845,196.18213445307163,59.56082401184308,0.6097604558778881,Medium,0.6215671965758388
5509901.204197532,39.15940917873575,224.60000294815117,74.24592427949683,0.535685865721822,Medium,0.4936999878660547
6934357.217042298,16.59248351180925,52.11166272283647,25.915443266937334,0.32862800572165535,Low,0.3038241471037765
6537014.532050875,9.15294961186883,244.50886763335504,36.47216951157528,0.31547954139296847,Low,0.32181678470050923
2281479.62913257,24.963556387863576,348.71639141321157,51.25659466492974,0.608752539154934,Medium,0.5724153520066051
7136183.252407982,36.722397388347616,833.9795773431132,46.72509199961059,0.6048041407997531,Medium,0.6183767805135835
2410628.4205931607,32.44216229399676,369.5607033812313,3.527045373342208,0.7168804755382271,High,0.6861741771268982
3287726.9966847138,26.78805539444506,755.8486738517784,8.88048882768721,0.7106950192462811,High,0.7606950205501433
7477589.48092434,16.02697738126598,442.24506988901015,9.04199213739252,0.39943368341741947,Medium,0.4775679309459663
6513847.345519786,23.9658060646677,785.9439704339189,23.60411149492575,0.5501057538030284,Medium,0.5352325450701654
8499772.93441707,8.193569445648938,976.3902424348547,22.12777015222043,0.3920802398360074,Medium,0.4380931778845127
6593248.278388416,28.763089849823448,243.64235026729222,66.80001454081196,0.42644435991949764,Medium,0.41582913284066764
5704670.603187943,30.37836066141778,863.0299039040568,51.546994741453005,0.6149502994140714,Medium,0.5681287395770043
982063.9398895202,38.776106801847156,623.7149658742458,68.75784761807171,0.7999040122770725,High,0.7786181252493144
3708772.240441364,14.113907556077507,818.2077902807115,6.290645166978312,0.6141367716856608,Medium,0.6184152587234715
2688763.558433168,5.645974666505793,653.3279727564662,43.66928137244406,0.5169238783563798,Medium,0.4275759951350262
2477696.9516218817,24.09629625495027,426.8297597377794,29.13980213387425,0.6345951889633095,Medium,0.6658780270355843
9731455.019786833,29.737667653888504,231.9345647445814,76.49453796801717,0.2950771513828059,Low,0.29937819382962405
3961322.3604342663,32.66426165590458,74.6850492045092,63.701024121891294,0.5306602248147694,Medium,0.5806874226882272
8925863.224012278,11.780862655868372,537.8407726384135,78.23326237441167,0.25188033550708655,Low,0.2822872131956545
6329829.328672766,14.161350416295829,990.3744640542312,4.178441016545405,0.5464044941928274,Medium,0.5524019100510219
7958372.470239402,22.940682384355373,739.3515959891353,64.87411406099405,0.4294446278282829,Medium,0.41165288106080977
5051239.076396662,16.571028348950065,330.7088136920215,48.60075169436202,0.43433199523733984,Medium,0.5104750813224892
5790193.652032273,35.11790203056057,828.0687760863016,74.25000261140092,0.6148588358926322,Medium,0.7233524702344339
4950551.053497695,21.58160538085521,770.1390801755246,45.64445318332389,0.5671219371013821,Medium,0.5501644668483916
1992667.7285905427,32.985252543570105,285.2276143866895,48.61881701117181,0.6707067975241283,High,0.7228214712092559
7238398.546851978,25.321691616882383,19.235952345263513,4.659064284785861,0.3989787114707962,Medium,0.3636412285225311
2843685.006286515,32.05815495659892,122.57182534127985,60.167057853237004,0.5843371098298228,Medium,0.5549528121453697
291943.8659929657,16.643554528561335,877.9196593604973,24.582588804454502,0.7614410800768961,High,0.7421288325019713
6472449.34427632,34.09958176756089,837.3802201283474,1.772452996093844,0.662316118442451,High,0.6965502528227685
1812251.260100137,14.610031044285755,298.73295587397064,5.979344625542704,0.5901807833184549,Medium,0.5364351186015021
9407562.914311497,24.11345828011518,288.7694491529983,86.15570480694231,0.2664855981638993,Low,0.343983809514111
9541589.341175744,12.490248961085598,793.9006621669588,31.146956062186227,0.33610025981075564,Low,0.3829938726794071
9152900.682693463,21.643428256916767,938.048782545945,78.12680657590431,0.39693816638865315,Medium,0.4300139266600972
3733079.067541672,16.13613233280461,780.2415705136119,86.37095106623303,0.5317597990624593,Medium,0.5170690657623248
203793.3344622309,14.3346200723025,607.5507836456077,84.89404699535905,0.6265581098141694,Medium,0.6680324893070064
9286769.697747868,38.844475630981314,246.4579935801455,79.35527166294781,0.38090149414422236,Medium,0.2350333510790691
4310432.275757277,10.602593692035573,528.1191745247844,80.53595212151708,0.4232087958663837,Medium,0.44525386404100864
9668215.449484512,32.55640431100883,237.3442993002983,26.010723990685637,0.3759245407276447,Medium,0.383930644110782
9638018.772038065,39.44577358191252,808.9713629962897,13.632290123432245,0.5568969091721201,Medium,0.46258613091122536
8537444.081900233,5.696551930902724,390.02627412014857,57.53363058791313,0.21521991287263031,Low,0.23553256200923875
2979766.4760923777,29.465959491473324,834.5287309090561,43.929503268194146,0.7198967159829042,High,0.7494413022767078
3881722.3995891563,13.851913194470049,384.70117189281166,8.887204682565393,0.5156568012876999,Medium,0.4229701640459909
8518809.881592726,6.417073851490656,825.0286581738919,60.97871844201698,0.3045509344414984,Low,0.24521236355889436
3203373.951304963,19.101135263482078,336.65122608941573,50.6574006736296,0.5261478539631671,Medium,0.6293673115557147
1736452.8295266202,37.73262335598063,442.9320410945815,77.67606607293952,0.7158240575328565,High,0.7065063802277332
5590172.561460584,5.411778302844919,617.4109772459442,54.826541611955875,0.37949725606429663,Medium,0.42827855903921597
9364740.00289977,25.57599921754236,74.93617595976909,51.65515617495783,0.2747318486871526,Low,0.3310719449016364
6975496.476915982,22.548876750836353,948.4660265063872,39.66765509993651,0.5356661631539423,Medium,0.5553630038537057
5722108.642389181,35.56844575298666,575.7377571931842,41.650836289998324,0.6067124210505989,Medium,0.6575744886100628
1016906.113019147,7.940060008221899,510.2809146173483,85.89431042812045,0.5254948096340049,Medium,0.41985039172576893
